from_node,to_node,distance_m,road_type,max_speed_kmh,oneway
3739927057,9867707107,7.08,service,20,0
3739927057,9867707103,35.68,service,20,0
9867707103,3739927057,35.68,service,20,0
9867707103,9867712738,4.26,service,20,0
9867712738,9867707103,4.26,service,20,0
9867712738,9867707108,4.51,service,20,0
9867707108,9867712738,4.51,service,20,0
9867707108,3739927055,4.57,service,20,0
3739927055,9867707108,4.57,service,20,0
3739927055,9867707106,57.00,service,20,0
9867707106,3739927055,57.00,service,20,0
9867707106,9867707105,5.08,service,20,0
9867707105,9867707106,5.08,service,20,0
9867707105,9867707104,5.10,service,20,0
9867707104,9867707105,5.10,service,20,0
9867707104,9867712739,4.35,service,20,0
9867712739,9867707104,4.35,service,20,0
9867712739,9867712740,91.98,service,20,0
9867712740,9867712739,91.98,service,20,0
3739927079,9867707102,11.99,service,20,0
9867707102,3739927079,11.99,service,20,0
9867707102,9867707101,3.17,service,20,0
9867707101,9867707102,3.17,service,20,0
9867707101,3739927066,3.39,service,20,0
3739927066,9867707101,3.39,service,20,0
3739927066,9867707100,3.03,service,20,0
9867707100,3739927066,3.03,service,20,0
9867707100,3739927063,3.97,service,20,0
3739927063,9867707100,3.97,service,20,0
3739927063,3739927062,38.78,service,20,0
3739927062,3739927063,38.78,service,20,0
11021328899,11021328901,6.45,service,20,0
11021328901,11021328899,6.45,service,20,0
11021328901,11021328898,41.20,service,20,0
11021328898,11021328901,41.20,service,20,0
11021328898,11021328897,77.29,service,20,0
11021328897,11021328898,77.29,service,20,0
11021328897,11021328896,14.91,service,20,0
11021328896,11021328897,14.91,service,20,0
11021328896,3739927053,60.47,service,20,0
3739927053,11021328896,60.47,service,20,0
3739927053,3739927054,10.27,service,20,0
3739927054,3739927053,10.27,service,20,0
3739927054,3739927056,28.31,service,20,0
3739927056,3739927054,28.31,service,20,0
3739927056,3739927059,49.72,service,20,0
3739927059,3739927056,49.72,service,20,0
3739927059,9867663814,8.26,service,20,0
9867663814,3739927059,8.26,service,20,0
9867663814,9867663815,6.20,service,20,0
9867663815,9867663814,6.20,service,20,0
9867663815,3739927060,7.46,service,20,0
3739927060,9867663815,7.46,service,20,0
3739927060,11021328900,12.17,service,20,0
11021328900,3739927060,12.17,service,20,0
11021328900,9867712748,6.56,service,20,0
9867712748,11021328900,6.56,service,20,0
9868032760,3739927062,72.20,service,20,0
3739927062,9868032760,72.20,service,20,0
3739927062,9867712748,28.56,service,20,0
9867712748,3739927062,28.56,service,20,0
9867712748,9867707116,80.86,service,20,0
9867707116,9867712748,80.86,service,20,0
9867707116,9867707114,6.77,service,20,0
9867707114,9867707116,6.77,service,20,0
9867707114,9867707115,8.98,service,20,0
9867707115,9867707114,8.98,service,20,0
9867707115,5162499773,7.37,service,20,0
5162499773,9867707115,7.37,service,20,0
5162499773,11021328899,105.42,service,20,0
11021328899,5162499773,105.42,service,20,0
11021328899,9867712746,44.09,service,20,0
9867712746,11021328899,44.09,service,20,0
9867712746,9867712745,128.09,service,20,0
9867712745,9867712746,128.09,service,20,0
9867712745,412332053,70.01,service,20,0
412332053,9867712745,70.01,service,20,0
412332053,412332052,195.95,service,20,0
412332052,412332053,195.95,service,20,0
412332052,7230648319,231.41,service,20,0
7230648319,412332052,231.41,service,20,0
7230648319,412332051,25.99,service,20,0
412332051,7230648319,25.99,service,20,0
412332051,2061627115,45.65,service,20,0
2061627115,412332051,45.65,service,20,0
2061627115,2061627021,69.76,service,20,0
2061627021,2061627115,69.76,service,20,0
2061627021,2061627071,98.12,service,20,0
2061627071,2061627021,98.12,service,20,0
2061627071,2061627007,44.57,service,20,0
2061627007,2061627071,44.57,service,20,0
947950599,6964092576,61.95,service,20,0
6964092576,947950599,61.95,service,20,0
6964092576,6191441142,7.51,service,20,0
6191441142,6964092576,7.51,service,20,0
6191441142,6657116898,170.22,service,20,0
6657116898,6191441142,170.22,service,20,0
563662817,3742305661,101.64,residential,30,0
3742305661,563662817,101.64,residential,30,0
3742305661,943831779,122.82,residential,30,0
943831779,3742305661,122.82,residential,30,0
943831779,943831086,211.34,residential,30,0
943831086,943831779,211.34,residential,30,0
7305381085,7305381087,10.48,secondary,60,1
9852968145,3742305519,413.07,secondary,60,1
3742305519,6657447341,15.43,secondary,60,1
6657447341,3742305533,18.25,secondary,60,1
3742305533,7305381087,6.65,secondary,60,1
3742305377,3742305381,2.92,service,20,0
3742305381,3742305377,2.92,service,20,0
3742305381,3742305388,2.93,service,20,0
3742305388,3742305381,2.93,service,20,0
3742305388,3742305396,2.94,service,20,0
3742305396,3742305388,2.94,service,20,0
3742305396,3742305399,2.92,service,20,0
3742305399,3742305396,2.92,service,20,0
3742305399,3742305404,2.92,service,20,0
3742305404,3742305399,2.92,service,20,0
3742305404,3742305407,2.93,service,20,0
3742305407,3742305404,2.93,service,20,0
3742305407,3742305405,2.93,service,20,0
3742305405,3742305407,2.93,service,20,0
3742305405,3742305403,2.93,service,20,0
3742305403,3742305405,2.93,service,20,0
3742305403,3742305398,2.92,service,20,0
3742305398,3742305403,2.92,service,20,0
3742305398,3742305394,2.93,service,20,0
3742305394,3742305398,2.93,service,20,0
3742305394,3742305387,2.92,service,20,0
3742305387,3742305394,2.92,service,20,0
3742305387,3742305380,2.93,service,20,0
3742305380,3742305387,2.93,service,20,0
3742305380,3742305376,2.92,service,20,0
3742305376,3742305380,2.92,service,20,0
3742305376,3742305373,2.93,service,20,0
3742305373,3742305376,2.93,service,20,0
3742305373,3742305374,2.93,service,20,0
3742305374,3742305373,2.93,service,20,0
3742305374,3742305377,2.93,service,20,0
3742305377,3742305374,2.93,service,20,0
3742305698,3742305700,2.79,service,20,0
3742305700,3742305698,2.79,service,20,0
3742305700,3742305703,2.80,service,20,0
3742305703,3742305700,2.80,service,20,0
3742305703,3742305705,2.79,service,20,0
3742305705,3742305703,2.79,service,20,0
3742305705,3742305708,2.79,service,20,0
3742305708,3742305705,2.79,service,20,0
3742305708,3742305710,2.80,service,20,0
3742305710,3742305708,2.80,service,20,0
3742305710,3742305712,2.79,service,20,0
3742305712,3742305710,2.79,service,20,0
3742305712,3742305713,2.79,service,20,0
3742305713,3742305712,2.79,service,20,0
3742305713,3742305711,2.79,service,20,0
3742305711,3742305713,2.79,service,20,0
3742305711,3742305709,2.80,service,20,0
3742305709,3742305711,2.80,service,20,0
3742305709,3742305706,2.79,service,20,0
3742305706,3742305709,2.79,service,20,0
3742305706,3742305704,2.79,service,20,0
3742305704,3742305706,2.79,service,20,0
3742305704,3742305701,2.80,service,20,0
3742305701,3742305704,2.80,service,20,0
3742305701,3742305699,2.79,service,20,0
3742305699,3742305701,2.79,service,20,0
3742305699,3742305697,2.80,service,20,0
3742305697,3742305699,2.80,service,20,0
3742305697,3742305696,2.79,service,20,0
3742305696,3742305697,2.79,service,20,0
3742305696,3742305698,2.79,service,20,0
3742305698,3742305696,2.79,service,20,0
3742305406,3742305411,5.12,service,20,0
3742305411,3742305406,5.12,service,20,0
3742305411,3742305414,5.13,service,20,0
3742305414,3742305411,5.13,service,20,0
3742305414,3742305418,5.12,service,20,0
3742305418,3742305414,5.12,service,20,0
3742305418,3742305424,5.12,service,20,0
3742305424,3742305418,5.12,service,20,0
3742305424,3742305730,5.12,service,20,0
3742305730,3742305424,5.12,service,20,0
3742305730,3742305727,5.13,service,20,0
3742305727,3742305730,5.13,service,20,0
3742305727,3742305422,5.12,service,20,0
3742305422,3742305727,5.12,service,20,0
3742305422,3742305415,5.12,service,20,0
3742305415,3742305422,5.12,service,20,0
3742305415,3742305412,5.12,service,20,0
3742305412,3742305415,5.12,service,20,0
3742305412,3742305409,5.13,service,20,0
3742305409,3742305412,5.13,service,20,0
3742305409,3742305400,5.13,service,20,0
3742305400,3742305409,5.13,service,20,0
3742305400,3742305393,5.12,service,20,0
3742305393,3742305400,5.12,service,20,0
3742305393,3742305389,5.12,service,20,0
3742305389,3742305393,5.12,service,20,0
3742305389,3742305391,5.12,service,20,0
3742305391,3742305389,5.12,service,20,0
3742305391,3742305397,5.13,service,20,0
3742305397,3742305391,5.13,service,20,0
3742305397,3742305406,5.12,service,20,0
3742305406,3742305397,5.12,service,20,0
3742305419,3742305726,4.64,service,20,0
3742305726,3742305419,4.64,service,20,0
3742305726,3742305733,4.65,service,20,0
3742305733,3742305726,4.65,service,20,0
3742305733,3742305736,4.65,service,20,0
3742305736,3742305733,4.65,service,20,0
3742305736,3742305739,4.64,service,20,0
3742305739,3742305736,4.64,service,20,0
3742305739,3742305742,4.64,service,20,0
3742305742,3742305739,4.64,service,20,0
3742305742,3742305748,4.65,service,20,0
3742305748,3742305742,4.65,service,20,0
3742305748,3742305749,4.64,service,20,0
3742305749,3742305748,4.64,service,20,0
3742305749,3742305744,4.65,service,20,0
3742305744,3742305749,4.65,service,20,0
3742305744,3742305740,4.65,service,20,0
3742305740,3742305744,4.65,service,20,0
3742305740,3742305737,4.64,service,20,0
3742305737,3742305740,4.64,service,20,0
3742305737,3742305734,4.65,service,20,0
3742305734,3742305737,4.65,service,20,0
3742305734,3742305728,4.64,service,20,0
3742305728,3742305734,4.64,service,20,0
3742305728,3742305420,4.64,service,20,0
3742305420,3742305728,4.64,service,20,0
3742305420,3742305417,4.64,service,20,0
3742305417,3742305420,4.64,service,20,0
3742305417,3742305416,4.65,service,20,0
3742305416,3742305417,4.65,service,20,0
3742305416,3742305419,4.65,service,20,0
3742305419,3742305416,4.65,service,20,0
3742305363,3742305361,5.44,service,20,0
3742305361,3742305363,5.44,service,20,0
3742305361,3742305362,5.44,service,20,0
3742305362,3742305361,5.44,service,20,0
3742305362,3742305364,5.43,service,20,0
3742305364,3742305362,5.43,service,20,0
3742305364,3742305366,5.44,service,20,0
3742305366,3742305364,5.44,service,20,0
3742305366,3742305368,5.43,service,20,0
3742305368,3742305366,5.43,service,20,0
3742305368,3742305370,5.43,service,20,0
3742305370,3742305368,5.43,service,20,0
3742305370,3742305375,5.43,service,20,0
3742305375,3742305370,5.43,service,20,0
3742305375,3742305382,5.43,service,20,0
3742305382,3742305375,5.43,service,20,0
3742305382,3742305386,5.44,service,20,0
3742305386,3742305382,5.44,service,20,0
3742305386,3742305384,5.44,service,20,0
3742305384,3742305386,5.44,service,20,0
3742305384,3742305378,5.43,service,20,0
3742305378,3742305384,5.43,service,20,0
3742305378,3742305372,5.43,service,20,0
3742305372,3742305378,5.43,service,20,0
3742305372,3742305369,5.44,service,20,0
3742305369,3742305372,5.44,service,20,0
3742305369,3742305367,5.44,service,20,0
3742305367,3742305369,5.44,service,20,0
3742305367,3742305365,5.43,service,20,0
3742305365,3742305367,5.43,service,20,0
3742305365,3742305363,5.43,service,20,0
3742305363,3742305365,5.43,service,20,0
3742305690,6657443553,15.53,service,20,0
6657443553,3742305690,15.53,service,20,0
3742305714,3742305707,90.03,service,20,0
3742305707,3742305714,90.03,service,20,0
3742305568,3742302401,41.72,service,20,0
3742302401,3742305568,41.72,service,20,0
3742305382,3742305735,34.07,service,20,0
3742305735,3742305382,34.07,service,20,0
3742305715,3742305691,31.00,service,20,0
3742305691,3742305715,31.00,service,20,0
3742305626,943831443,24.47,service,20,0
943831443,3742305626,24.47,service,20,0
3742302418,3742302420,27.89,service,20,0
3742302420,3742302418,27.89,service,20,0
3742305423,3742305359,74.48,service,20,0
3742305359,3742305423,74.48,service,20,0
3742302407,3742302402,67.99,service,20,0
3742302402,3742302407,67.99,service,20,0
3742305744,6657443557,32.67,service,20,0
6657443557,3742305744,32.67,service,20,0
3742302421,3742302411,125.56,service,20,0
3742302411,3742302421,125.56,service,20,0
3742305403,6657443555,29.00,service,20,0
6657443555,3742305403,29.00,service,20,0
3742305741,3742305410,35.46,service,20,0
3742305410,3742305741,35.46,service,20,0
3742305547,3742302405,105.31,service,20,0
3742302405,3742305547,105.31,service,20,0
3742305669,12780123949,36.28,service,20,0
12780123949,3742305669,36.28,service,20,0
12780123949,3742305689,8.32,service,20,0
3742305689,12780123949,8.32,service,20,0
3742305711,6657443559,28.85,service,20,0
6657443559,3742305711,28.85,service,20,0
6657443559,3742305717,8.56,service,20,0
3742305717,6657443559,8.56,service,20,0
3742302419,3742302422,15.75,service,20,0
3742302422,3742302419,15.75,service,20,0
3742302422,3742305625,20.70,service,20,0
3742305625,3742302422,20.70,service,20,0
3742305665,3742305666,36.65,service,20,0
3742305666,3742305665,36.65,service,20,0
3742305666,3742305680,31.20,service,20,0
3742305680,3742305666,31.20,service,20,0
3742305675,3742305670,11.07,service,20,0
3742305670,3742305675,11.07,service,20,0
3742305670,9852813040,4.45,service,20,0
9852813040,3742305670,4.45,service,20,0
9852813040,9852813041,4.48,service,20,0
9852813041,9852813040,4.48,service,20,0
9852813041,3742305685,45.39,service,20,0
3742305685,9852813041,45.39,service,20,0
3742305745,3742305725,19.79,service,20,0
3742305725,3742305745,19.79,service,20,0
3742305725,3742305678,130.39,service,20,0
3742305678,3742305725,130.39,service,20,0
3742305644,3643753000,129.78,service,20,0
3643753000,3742305644,129.78,service,20,0
3643753000,9852957730,46.63,service,20,0
9852957730,3643753000,46.63,service,20,0
9852957730,3643752995,17.98,service,20,0
3643752995,9852957730,17.98,service,20,0
3742305473,3742305475,28.07,secondary_link,50,1
3742305475,6039038575,9.99,secondary_link,50,1
6039038575,5484083383,8.33,secondary_link,50,1
5484083383,6169030296,1.57,secondary_link,50,1
6169030296,6039038577,8.06,secondary_link,50,1
6039038577,3742305482,9.12,secondary_link,50,1
3742305482,6039038576,8.73,secondary_link,50,1
6039038576,3742305484,9.33,secondary_link,50,1
3742305537,3742305565,36.63,service,20,0
3742305565,3742305537,36.63,service,20,0
3742305565,9852428394,3.39,service,20,0
9852428394,3742305565,3.39,service,20,0
9852428394,9852428393,3.45,service,20,0
9852428393,9852428394,3.45,service,20,0
9852428393,3742305572,4.08,service,20,0
3742305572,9852428393,4.08,service,20,0
3742305572,6680284571,40.12,service,20,0
6680284571,3742305572,40.12,service,20,0
6680284571,3742302397,6.83,service,20,0
3742302397,6680284571,6.83,service,20,0
3742305397,3742305371,13.81,service,20,0
3742305371,3742305397,13.81,service,20,0
3742305371,3742305673,87.97,service,20,0
3742305673,3742305371,87.97,service,20,0
3742305673,3742305679,23.64,service,20,0
3742305679,3742305673,23.64,service,20,0
3742305644,3742305665,102.96,service,20,0
3742305665,3742305644,102.96,service,20,0
3742305665,3742305357,53.76,service,20,0
3742305357,3742305665,53.76,service,20,0
3742305357,3742305725,80.21,service,20,0
3742305725,3742305357,80.21,service,20,0
3742305695,3742305732,52.99,service,20,0
3742305732,3742305695,52.99,service,20,0
3742305732,3742305423,6.48,service,20,0
3742305423,3742305732,6.48,service,20,0
3742305423,3742305750,50.51,service,20,0
3742305750,3742305423,50.51,service,20,0
3742305750,3742305716,57.33,service,20,0
3742305716,3742305750,57.33,service,20,0
3742305562,3742305561,75.08,residential,30,0
